country,gender,salary_midpoint,employment_status
Bulgaria,Male,35000,Employed full-time
Bulgaria,,,
Bulgaria,Male,5000,Employed full-time
Bulgaria,Male,15000,Employed full-time
Bulgaria,Male,15000,Employed full-time
Bulgaria,Male,25000,Unemployed
Bulgaria,Male,,I'm a student
Bulgaria,Male,5000,Employed full-time
Bulgaria,Male,15000,Employed full-time
Bulgaria,Male,15000,Employed full-time
Bulgaria,Male,,Unemployed
Bulgaria,Male,,
Bulgaria,Male,15000,Employed full-time
Bulgaria,Male,5000,I'm a student
Bulgaria,Male,,
Burkina,Male,25000,Employed part-time
Cambodia,Male,,
Cambodia,Female,5000,Employed full-time
Cambodia,Female,,Employed full-time
Cambodia,Male,5000,I'm a student
Canada,Male,85000,Employed full-time
Canada,Male,65000,Employed full-time
Canada,Male,75000,Employed full-time
Canada,Male,105000,Employed full-time
Canada,Male,,Freelance / Contractor
Canada,Male,125000,Employed full-time
Canada,Male,,Employed full-time
Canada,Female,,I'm a student
Canada,Male,75000,Employed full-time
Canada,Male,65000,Employed full-time
Canada,Male,,
Canada,Male,45000,Employed full-time
Canada,Male,35000,Employed full-time
Canada,Male,25000,Employed full-time
Canada,Male,,
Canada,Male,55000,I'm a student
Canada,Male,5000,Freelance / Contractor
Canada,Male,5000,I'm a student
Canada,Male,35000,Employed full-time
Canada,Male,5000,Freelance / Contractor
Canada,Male,35000,I'm a student
Canada,Male,35000,Freelance / Contractor
Canada,Male,,I'm a student
Canada,Male,,I'm a student
Canada,Male,75000,Employed full-time
Canada,Male,115000,Employed full-time
Canada,Male,35000,Employed full-time
Canada,Male,,Employed full-time
Canada,Male,65000,Employed full-time
Canada,Male,5000,I'm a student
Canada,Male,,
Canada,Other,35000,Employed full-time
Canada,Male,75000,Employed full-time
Canada,Male,45000,Self-employed
Canada,Male,15000,Employed full-time
Canada,Male,55000,Employed full-time
Canada,Male,95000,Employed full-time
Canada,Male,45000,Employed full-time
Canada,Male,155000,Employed full-time
Canada,Male,45000,I'm a student
Canada,Male,75000,Employed full-time
Canada,Male,,
Canada,Male,95000,Employed full-time
Canada,Male,,
Canada,Male,45000,Other (please specify)
Canada,Male,,I'm a student
Canada,Male,65000,Employed full-time
Canada,Male,75000,Freelance / Contractor
Canada,Male,,
Canada,Male,5000,Self-employed
Canada,Male,35000,Employed part-time
Canada,Male,35000,Self-employed
Canada,Male,35000,Employed full-time
Canada,Male,125000,Self-employed
Canada,Male,65000,Prefer not to disclose
Canada,Male,75000,Employed full-time
Canada,Male,35000,Employed full-time
Canada,Male,5000,I'm a student
Canada,Male,105000,Employed full-time
Canada,Male,55000,Employed full-time
Canada,Male,15000,I'm a student
Canada,Male,,
Canada,Male,5000,I'm a student
Canada,Male,55000,Unemployed
Canada,Male,85000,Employed full-time
Canada,Male,5000,I'm a student
Canada,Male,,I'm a student
Canada,Male,,
Canada,Male,,
Canada,Male,5000,Employed full-time
Canada,Male,55000,Employed full-time
Canada,Male,45000,I'm a student
Canada,Female,,I'm a student
Canada,Male,5000,I'm a student
Canada,Male,,I'm a student
Canada,Male,75000,Employed full-time
Canada,Male,35000,Employed full-time
Chile,Male,95000,Employed full-time
Chile,Male,35000,Employed full-time
Chile,Male,35000,Employed full-time
Chile,Male,35000,Freelance / Contractor
Chile,Male,25000,Employed full-time
Chile,Male,,I'm a student
Chile,Male,25000,Employed full-time
Chile,Male,,I'm a student
Chile,Male,,
China,Male,15000,Employed full-time
China,Male,35000,Employed full-time
China,Male,35000,Employed full-time
China,Male,,
China,Male,55000,Employed full-time
China,Male,55000,Employed full-time
China,Male,,
China,Male,45000,Employed full-time
China,Male,45000,Employed full-time
China,Male,65000,Employed full-time
China,Male,25000,Employed full-time
China,Male,,Self-employed
China,Male,25000,Employed full-time
China,Male,,
China,Male,,
China,Male,210000,Freelance / Contractor
China,Male,55000,Employed full-time
China,Male,55000,Employed full-time
China,Male,25000,Employed full-time
China,Male,105000,Employed full-time
China,Male,25000,Employed full-time
Colombia,Male,5000,I'm a student
Colombia,Male,15000,Employed full-time
Colombia,Male,25000,Employed full-time
Colombia,Male,55000,Employed full-time
Colombia,Male,,Employed part-time
Colombia,Male,,Employed part-time
Colombia,Male,15000,Freelance / Contractor
Colombia,Male,15000,Employed full-time
Colombia,Male,105000,Self-employed
Colombia,Male,,
Costa Rica,Male,,
Costa Rica,Male,45000,Employed full-time
Costa Rica,Female,25000,Employed full-time
Costa Rica,Male,35000,Employed full-time
Costa Rica,Male,,
Costa Rica,Male,25000,Employed full-time
Costa Rica,Male,25000,Employed full-time
Costa Rica,Male,35000,Employed full-time
Costa Rica,Male,35000,Employed full-time
Costa Rica,Male,15000,Employed full-time
Croatia,Male,,
Croatia,Male,15000,Employed full-time
Croatia,Male,25000,Employed full-time
Croatia,Female,,
Croatia,Female,15000,Employed full-time
Croatia,Male,25000,Employed full-time
Croatia,Male,15000,Employed full-time
Croatia,Male,15000,Employed full-time
Croatia,Male,,
Croatia,Male,,Self-employed
Croatia,Male,15000,Employed full-time
Croatia,Male,15000,Employed part-time
Croatia,Male,,I'm a student
Croatia,Male,,I'm a student
Croatia,Male,5000,I'm a student
Croatia,Male,,I'm a student
Croatia,Male,,
Croatia,Male,,Employed full-time
Croatia,Male,15000,Employed part-time
Croatia,Male,,Unemployed
Croatia,Male,5000,I'm a student
Croatia,Male,5000,I'm a student
Cyprus,Male,,I'm a student
Cyprus,Female,5000,I'm a student
Cyprus,Male,,Unemployed
Cyprus,Male,5000,Prefer not to disclose
Cyprus,Male,5000,Self-employed
Cyprus,Male,35000,Employed full-time
Czech Republic,Male,25000,Employed full-time
Czech Republic,Male,5000,I'm a student
Czech Republic,Male,5000,I'm a student
Czech Republic,Male,25000,Freelance / Contractor
Czech Republic,Male,,Employed full-time
Czech Republic,Male,,
Czech Republic,Male,25000,Employed part-time
Czech Republic,Male,,
Czech Republic,Male,,Freelance / Contractor
Czech Republic,Male,5000,Employed full-time
Czech Republic,Male,,
Czech Republic,Male,65000,Employed full-time
Czech Republic,Male,,Employed full-time
Czech Republic,Male,5000,I'm a student
Czech Republic,Male,5000,I'm a student
Czech Republic,Male,25000,Employed full-time
Czech Republic,Male,,
Czech Republic,Male,25000,Employed full-time
Czech Republic,Male,,
Czech Republic,Male,,Employed full-time
Czech Republic,Male,,
Czech Republic,Male,45000,Self-employed
Czech Republic,Male,5000,I'm a student
Czech Republic,Male,,I'm a student
Czech Republic,Male,,I'm a student
Czech Republic,Male,5000,Employed part-time
Czech Republic,Male,5000,Employed part-time
Czech Republic,Male,5000,I'm a student
Czech Republic,Male,25000,Other (please specify)
Czech Republic,Male,35000,Employed full-time
Czech Republic,Female,15000,Employed full-time
Czech Republic,Male,,Freelance / Contractor
Czech Republic,Male,35000,Employed full-time
Czech Republic,Male,15000,Employed full-time
Czech Republic,Male,,I'm a student
Czech Republic,Male,15000,Employed full-time
Czech Republic,Male,5000,I'm a student
Czech Republic,Male,,I'm a student
Czech Republic,Male,,
Czech Republic,Male,,
Czech Republic,Male,,Freelance / Contractor
Denmark,Male,,I'm a student
Denmark,Male,,
Denmark,Male,210000,Employed full-time
Denmark,Male,45000,Employed full-time
Denmark,Male,,Retired
Denmark,Male,45000,Employed full-time
Denmark,Male,75000,Employed full-time
Denmark,Male,,Employed full-time
Denmark,Male,,Freelance / Contractor
Denmark,Male,65000,Employed full-time
Denmark,Male,5000,I'm a student
Denmark,Male,35000,Employed full-time
Denmark,Male,,
Denmark,Male,115000,Employed full-time
Denmark,Male,35000,Self-employed
Denmark,Male,95000,Employed full-time
Denmark,Male,15000,Employed full-time
Denmark,Male,75000,Employed part-time
Denmark,Male,,
Denmark,Male,,
Denmark,Male,95000,Employed full-time
Denmark,Male,55000,Employed full-time
Denmark,Male,145000,Freelance / Contractor
Denmark,Male,,
Denmark,Male,5000,Self-employed
Denmark,Male,85000,Employed full-time
Denmark,Male,,I'm a student
Denmark,Male,65000,Employed full-time
Denmark,Male,105000,Freelance / Contractor
Denmark,Male,75000,Employed full-time
Denmark,Male,35000,I'm a student
Denmark,Male,95000,Employed full-time
Denmark,Male,145000,Employed full-time
Denmark,Male,95000,Self-employed
Denmark,Prefer not to disclose,5000,I'm a student
Denmark,Male,95000,Employed full-time
Denmark,Female,,I'm a student
Denmark,Male,5000,I'm a student
Denmark,Male,,
Denmark,Male,65000,Employed full-time
Denmark,Male,85000,Employed full-time
Denmark,Male,,
Denmark,Male,45000,Employed full-time
Denmark,Male,,
Denmark,Male,55000,Employed full-time
Denmark,Male,,Self-employed
Denmark,Male,45000,Employed part-time
Denmark,Male,,Self-employed
Denmark,Male,75000,Employed full-time
Denmark,Male,5000,Self-employed
Denmark,Male,,
Denmark,Male,55000,Employed full-time
Denmark,Male,5000,I'm a student
Denmark,Male,,Employed full-time
Denmark,Male,,I'm a student
Denmark,Male,,
Denmark,Male,,
Denmark,Male,,
Denmark,Male,85000,Employed full-time
Denmark,Male,105000,Employed full-time
Denmark,Female,,
Denmark,Male,5000,I'm a student
Denmark,Male,85000,Employed full-time
Denmark,Female,15000,Employed part-time
Denmark,Male,75000,Employed full-time
Denmark,Male,5000,I'm a student
Denmark,Female,,I'm a student
Denmark,Male,55000,Self-employed
Denmark,Male,105000,Employed full-time
Denmark,Male,35000,Employed full-time
Denmark,Male,,Self-employed
Denmark,Male,5000,I'm a student
Denmark,Male,75000,Employed full-time
Denmark,Male,95000,Employed full-time
Denmark,Male,25000,Freelance / Contractor
Denmark,Male,,
Denmark,Male,105000,Freelance / Contractor
Denmark,Male,135000,Self-employed
Denmark,Male,75000,Employed full-time
Denmark,Male,55000,Employed part-time
Denmark,Male,105000,Employed full-time
Denmark,Male,15000,Employed part-time
Denmark,Male,185000,Self-employed
Denmark,Male,95000,Employed full-time
Denmark,Male,105000,Employed full-time
Denmark,Male,,Employed full-time
Denmark,Male,95000,Employed full-time
Denmark,Male,75000,Employed full-time
Denmark,Male,75000,Employed full-time
Denmark,Male,65000,Employed full-time
Denmark,Male,95000,Self-employed
Denmark,Male,75000,Employed full-time
Denmark,Male,55000,Employed full-time
Denmark,Male,65000,Employed full-time
Denmark,Male,95000,Employed full-time
Denmark,Male,,
Denmark,Male,105000,Employed full-time
Denmark,Male,,
Denmark,Male,85000,Employed full-time
Denmark,Male,,I'm a student
Denmark,Male,85000,Employed full-time
Denmark,Male,,I'm a student
Denmark,Male,,Employed full-time
Denmark,Male,5000,Prefer not to disclose
Denmark,Female,5000,Employed part-time
Denmark,Male,115000,Freelance / Contractor
Denmark,Male,,
Denmark,Male,,Employed full-time
Denmark,Female,15000,I'm a student
Denmark,Male,,I'm a student
Denmark,Female,,Employed full-time
Denmark,Male,105000,Employed full-time
Denmark,Male,55000,Employed full-time
Denmark,Male,15000,I'm a student
Denmark,Male,75000,Employed full-time
Denmark,Male,5000,I'm a student
Denmark,Male,55000,Self-employed
Denmark,Male,45000,Employed full-time
Denmark,Male,,Self-employed
Denmark,Female,5000,Freelance / Contractor
Denmark,Male,55000,Employed full-time
Denmark,Male,95000,Employed full-time
Denmark,Male,,
Denmark,Male,15000,Employed part-time
Denmark,Male,,
Denmark,Male,65000,Freelance / Contractor
Denmark,Male,75000,Employed full-time
Denmark,Male,55000,Employed full-time
Denmark,Male,,Employed full-time
Denmark,Male,210000,Freelance / Contractor
Denmark,Male,105000,Self-employed
Denmark,Male,,Employed full-time
Denmark,Male,115000,Employed full-time
Denmark,Male,95000,Freelance / Contractor
Denmark,Male,25000,I'm a student
Denmark,Male,,
Denmark,Male,,
Denmark,Male,105000,Freelance / Contractor
Denmark,Male,95000,Freelance / Contractor
Denmark,Male,,
Denmark,Male,75000,Self-employed
Denmark,Male,5000,I'm a student
Denmark,Male,,
Denmark,Male,,Unemployed
Denmark,Male,5000,I'm a student
Denmark,Male,,I'm a student
Denmark,Male,125000,Employed full-time
Denmark,Male,210000,Employed full-time
Denmark,Female,5000,Unemployed
Denmark,Male,135000,Employed full-time
Denmark,Male,55000,Self-employed
Denmark,Male,55000,Employed full-time
Denmark,Male,35000,I'm a student
Denmark,Male,55000,Employed full-time
Denmark,Male,45000,Other (please specify)
Denmark,Male,55000,Employed part-time
Denmark,Male,,
Denmark,Male,105000,Employed full-time
Denmark,Male,,Prefer not to disclose
Denmark,Male,75000,Employed full-time
Denmark,Male,25000,I'm a student
Denmark,Male,45000,Employed full-time
Denmark,Male,,Self-employed
Denmark,Male,55000,Employed full-time
Denmark,Male,,I'm a student
Denmark,Male,55000,Employed full-time
Denmark,Male,105000,Employed part-time
Denmark,Male,25000,Self-employed
Denmark,Male,115000,Freelance / Contractor
Denmark,Male,75000,Self-employed
Denmark,Male,,
Denmark,Male,,
Denmark,Male,75000,Freelance / Contractor
Denmark,Male,5000,I'm a student
Denmark,Male,,
Denmark,Male,165000,Freelance / Contractor
Denmark,Male,115000,Employed full-time
Denmark,Male,85000,Employed full-time
Denmark,Male,105000,Self-employed
Denmark,Male,75000,Self-employed
Denmark,Male,,
Denmark,Male,5000,I'm a student
Denmark,Male,95000,Other (please specify)
Denmark,Male,155000,Employed full-time
Denmark,Male,75000,Employed full-time
Denmark,Male,5000,I'm a student
Denmark,Male,45000,Freelance / Contractor
Denmark,Male,15000,Employed part-time
Denmark,Male,75000,Employed full-time
Dominican Republic,Male,15000,Freelance / Contractor
Dominican Republic,Male,85000,Employed full-time
Dominican Republic,Male,,
Dominican Republic,Male,5000,Prefer not to disclose
Dominican Republic,Male,15000,Employed full-time
Dominican Republic,Male,,
Dominican Republic,Male,5000,Employed full-time
Dominican Republic,Male,15000,Unemployed
Dominican Republic,Male,25000,Employed full-time
Dominican Republic,Male,5000,Employed full-time
Dominican Republic,Male,25000,Prefer not to disclose
Dominican Republic,Male,5000,Freelance / Contractor
Dominican Republic,Male,45000,Employed full-time
Dominican Republic,Male,15000,Employed full-time
Dominican Republic,Male,5000,Freelance / Contractor
Dominican Republic,Male,,
Dominican Republic,Male,15000,Employed full-time
Dominican Republic,Male,5000,Employed full-time
Dominican Republic,Male,15000,Employed full-time
Dominican Republic,Male,35000,Employed full-time
Dominican Republic,Male,15000,Employed full-time
Dominican Republic,Male,55000,Freelance / Contractor
Dominican Republic,Male,5000,Employed full-time
Dominican Republic,Male,15000,Employed full-time
Dominican Republic,Male,5000,Employed full-time
Dominican Republic,Male,25000,Employed full-time
Dominican Republic,Male,5000,Employed full-time
Dominican Republic,Male,15000,Employed part-time
Dominican Republic,Male,15000,Employed full-time
Dominican Republic,Male,15000,Employed part-time
Dominican Republic,Male,,Employed full-time
Dominican Republic,Male,15000,Employed full-time
Dominican Republic,Male,5000,Employed full-time
Dominican Republic,Male,210000,Employed full-time
Dominican Republic,Male,65000,Prefer not to disclose
Dominican Republic,Male,5000,Employed full-time
Dominican Republic,Male,5000,Employed full-time
Dominican Republic,Male,15000,Employed full-time
